lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,fixes_percent
777,12,20,1421042847,1556804210,1490995597,24,8.333333333
198,1,5,1509479779,1513221567,1509536473,51,1.960784314
182,9,14,1352483206,1567066739,1365909495,12,0
598,3,6,1443090303,1559085478,1448123522,6,16.66666667
776,14,42,1333320082,1559588785,1367219599,31,0
4579,81,452,1307444966,1578630656,1472594197,1108,4.061371841
2658,20,122,1364026291,1579798902,1389602066,151,0.662251656
924,15,27,1425879900,1578619524,1455899074,22,18.18181818
71,3,3,1311247043,1558918505,1314931186,2,0
221,5,6,1448998667,1559008638,1459261101,6,0
886,12,38,1310820296,1561025537,1432590324,44,9.090909091
404,3,3,1311247043,1528784831,1312276278,3,0
131,7,9,1311247043,1559120266,1319332414,8,0
1026,15,43,1316575818,1571796595,1350373719,18,22.22222222
223,1,1,1575822454,1575822454,1575822454,1,0
1220,16,51,1307980322,1573611259,1352215193,64,6.25
161,4,4,1406080561,1559614293,1407143371,4,0
683,6,49,1356081613,1569212438,1412716058,65,0
196,5,6,1489228758,1559354934,1492600913,7,14.28571429
524,2,2,1311247043,1558315146,1311718547,2,0
278,7,13,1311247043,1558670649,1317441798,16,0
656,19,30,1340782218,1558918506,1429169338,47,4.255319149
447,3,9,1512096428,1558918501,1512661843,9,11.11111111
448,7,11,1311247043,1559008641,1324851200,13,0
544,8,9,1311247043,1578290295,1364306395,10,0
995,7,41,1440055305,1577966680,1496470335,50,18
315,4,6,1432610160,1559886490,1435313805,6,0
405,3,3,1494046831,1572269269,1500773218,3,0
9,1,1,1574474320,1574474320,1574474320,1,0
204,2,3,1508300040,1559798013,1511668724,3,0
1118,6,11,1431406930,1576726441,1441999600,11,0
3,1,1,1576336124,1576336124,1576336124,1,0
581,13,24,1416912442,1567488659,1454273973,27,3.703703704
681,8,11,1311247043,1558918505,1346203273,13,0
3455,5,7,1332944827,1437121430,1333045872,14,0
280,7,32,1307596147,1554020250,1361284507,66,0
4360,29,178,1310374312,1579066255,1398300930,224,8.482142857
96,2,2,1311247043,1509520077,1313312387,2,0
811,12,16,1311247043,1559009412,1319161714,16,6.25
23,1,1,1553136828,1553136828,1553136828,1,0
55,1,7,1468032061,1525783186,1477482245,8,0
706,7,7,1483690998,1554709792,1505752662,11,0
1112,32,45,1305190209,1555512708,1320348375,49,2.040816327
198,3,4,1503294688,1559519090,1504060258,5,20
238,3,6,1489406745,1503566504,1491035808,6,16.66666667
135,1,3,1573190558,1576031199,1573370342,3,0
562,8,8,1311247043,1558350479,1314224116,11,9.090909091
390,10,13,1311247043,1558315142,1317249635,10,0
7448,78,164,1302853918,1579894649,1330855803,199,8.040201005
742,26,42,1306378711,1558918501,1339156634,58,8.620689655
502,4,7,1562833604,1575530683,1562970150,9,0
219,8,11,1388312832,1559614293,1468349869,13,15.38461538
232,2,2,1526000704,1575369533,1526213501,2,0
153,6,8,1317134140,1558193277,1368821958,13,0
785,9,14,1311126822,1558918505,1325880325,15,0
1296,9,31,1513670394,1567564750,1519826931,34,20.58823529
200,7,9,1311247043,1559354935,1327863113,9,11.11111111
27,3,3,1467777380,1521123114,1471299174,3,0
366,10,12,1307691021,1558918501,1312771782,13,0
207,6,8,1311247043,1559614293,1316584437,7,0
1937,7,40,1306480715,1580393761,1314237337,6,0
551,4,4,1543764227,1556878126,1544253828,4,25
2914,18,35,1307354793,1578210470,1311791611,40,0
278,5,17,1311247043,1558252291,1356384108,12,0
331,7,8,1311247043,1578275030,1319605210,7,0
535,4,5,1544097808,1550539926,1545279416,5,0
238,6,7,1311247043,1558918506,1313611506,10,0
354,5,11,1466901983,1554511931,1476232257,4,25
816,8,31,1551338662,1580923213,1560640709,38,0
198,3,3,1311247043,1558918505,1321077712,2,0
58,2,2,1453441194,1558918506,1455259768,3,0
78,2,4,1565848082,1566788485,1566004816,4,0
443,6,6,1306460863,1558918512,1312339786,8,0
175,14,22,1311247043,1568687989,1357238782,35,20
84,3,10,1311247043,1576349331,1404945496,15,0
1011,5,9,1415765222,1578210446,1421011948,9,0
179,2,2,1311247043,1509520077,1312354714,1,0
130,7,12,1424445419,1567066739,1432792872,13,0
1125,30,95,1311247043,1583898266,1398977969,131,22.13740458
29,3,3,1560571944,1579500405,1561955349,4,25
92,4,4,1305014297,1559797878,1341218766,6,0
817,14,45,1324017418,1559614293,1372548406,60,1.666666667
1030,24,38,1307354793,1575387296,1333709144,18,5.555555556
288,7,11,1429756539,1567414857,1445567586,12,0
552,3,3,1577425485,1580128110,1577441235,3,66.66666667
227,5,6,1394162584,1559614293,1396375195,4,0
196,3,3,1478957554,1560509639,1480147462,3,0
148,4,4,1445793358,1558918501,1447101867,5,40
142,6,13,1449138089,1561850463,1459615251,16,6.25
1345,6,9,1430256754,1578275030,1431472443,9,0
396,8,29,1441690200,1583119383,1524303763,30,6.666666667
402,14,15,1311247043,1558252303,1325603026,17,23.52941176
181,3,6,1311247043,1578627109,1322056305,13,0
415,7,19,1311247043,1559614293,1347866530,26,0
954,5,11,1311247043,1536047190,1320103575,11,0
51,2,2,1528792881,1550642705,1530506593,2,50
75,2,4,1408267988,1440053661,1419130150,7,0
598,2,3,1575822454,1581695841,1575872560,3,0
377,3,3,1575822454,1580825845,1575837308,3,33.33333333
156,12,17,1306383773,1574303204,1343571822,48,4.166666667
83,4,5,1421661930,1559085476,1447972116,5,20
285,6,11,1411730407,1577088831,1501965066,13,15.38461538
318,1,1,1548139148,1548139148,1548139148,1,0
365,3,4,1311247043,1509520077,1338441998,5,0
46,3,6,1308765175,1429768991,1316703248,8,0
853,15,51,1306400573,1581567182,1392956533,54,7.407407407
73,2,6,1460603673,1509479779,1466820677,9,0
206,4,8,1329216462,1578627109,1345788330,20,0
48,2,2,1502439982,1559634644,1509589315,2,0
1376,15,60,1492751705,1580272977,1514648058,41,2.43902439
1237,10,57,1307354793,1578535264,1358788464,153,1.307189542
755,4,13,1311247043,1579846568,1518150433,10,10
122,3,5,1311247043,1525089751,1317047890,6,0
1081,10,21,1491286527,1570447310,1506911479,22,13.63636364
52,2,2,1311247043,1559614293,1316023336,1,0
137,6,7,1311247043,1558918501,1316882841,6,16.66666667
192,5,8,1444795234,1564880151,1448011680,8,0
215,2,15,1443577156,1559120279,1456829272,16,6.25
111,1,4,1440053659,1525783186,1447004702,4,0
531,7,16,1325852739,1559614293,1348437046,18,0
261,7,21,1311080433,1554179518,1360072732,27,0
97,1,6,1440053659,1447032087,1440268675,6,0
68,5,5,1327940280,1559085478,1333089556,10,0
221,6,11,1311247043,1544584146,1325871714,13,0
165,4,4,1311247043,1559614293,1313474737,2,0
400,20,40,1311247043,1566109127,1396114714,63,0
486,13,20,1306484063,1548141585,1373221643,25,12
459,8,15,1403695737,1576828937,1460582027,6,0
1044,5,5,1311247043,1558918505,1311956008,3,0
1422,17,46,1311247043,1570605824,1395602366,54,1.851851852
84,3,4,1311247043,1558918501,1330471098,1,0
1701,13,14,1301696412,1575941031,1315869841,17,5.882352941
214,12,18,1311247043,1565516436,1347446749,35,2.857142857
63,3,3,1311247043,1559614293,1317372339,2,0
538,10,16,1311247043,1565692293,1328425255,16,0
313,1,1,1473924278,1473924278,1473924278,1,0
673,2,9,1520505470,1580772962,1525114510,9,33.33333333
2343,25,80,1432639215,1575941031,1463186807,88,9.090909091
279,3,6,1406595439,1498628509,1407875833,7,0
940,12,27,1311247043,1578289237,1356976356,32,3.125
74,3,6,1515258262,1573625281,1535650338,7,0
703,6,9,1421029246,1559969740,1422883204,9,0
309,5,8,1462404086,1570706294,1467766317,9,33.33333333
529,5,5,1311247043,1547609119,1349573228,5,0
281,2,5,1521255658,1531910267,1524023368,6,0
311,10,21,1354600752,1563237730,1430959662,35,0
2828,6,70,1353494044,1563364150,1410066428,81,8.641975309
67,2,4,1464606311,1571812417,1506483165,6,0
447,6,6,1311247043,1559614293,1313796789,6,0
214,1,3,1525783188,1579041262,1528184086,3,0
402,2,6,1470932883,1559614293,1484049331,6,0
191,2,4,1450400534,1578126052,1452922584,4,0
42,2,2,1475825996,1558918501,1477804389,2,0
965,5,6,1310030440,1551055950,1311085258,5,0
197,7,8,1400830035,1555572022,1407229451,7,0
72,5,5,1311247043,1558350485,1329053768,5,0
41,5,6,1444030819,1560133674,1473865135,8,0
151,8,23,1428463295,1572427857,1459693057,5,0
492,14,34,1276697988,1559614293,1332539709,41,9.756097561
743,14,26,1255425740,1554544752,1269314327,30,0
42,2,2,1311247043,1545928306,1316834692,1,0
217,4,4,1311247043,1578275030,1314863623,4,0
48,2,2,1314770716,1558350471,1319845294,2,0
414,8,17,1521069755,1567605539,1529526080,2,0
7601,29,183,1306839947,1578295504,1343375571,211,3.317535545
188,4,12,1404204020,1558350481,1412400215,20,5
423,7,14,1460462098,1558918501,1483093365,17,17.64705882
627,3,6,1456669361,1567779250,1463522717,3,0
3163,16,46,1433844923,1543298415,1479680015,53,5.660377358
379,3,3,1461828280,1558918514,1462289821,3,0
723,3,6,1311247043,1465516290,1314091371,5,0
332,4,7,1320315691,1451213158,1323666660,9,0
1013,18,29,1306662216,1558918521,1310220230,37,0
383,8,10,1527073448,1567585753,1531217325,10,20
168,2,2,1311247043,1545928309,1312643955,1,0
206,6,6,1334758613,1583214646,1349431240,7,14.28571429
3794,23,53,1311247043,1579151074,1378338806,69,4.347826087
181,2,2,1548401083,1549345285,1548406300,2,0
105,1,1,1549772028,1549772028,1549772028,1,0
55,4,5,1311247043,1509520077,1319597438,5,0
723,2,2,1311247043,1409051541,1311382319,1,0
184,3,5,1311247043,1561698709,1318582710,7,28.57142857
233,2,3,1573190551,1577711976,1573235057,3,0
722,11,16,1307883438,1578275030,1318903642,18,16.66666667
1017,11,19,1311247043,1572489560,1328084089,19,0
1521,14,22,1311247043,1562127588,1382518295,26,0
723,7,8,1355813633,1559236197,1358040670,10,10
280,5,6,1452826499,1566195377,1483748159,6,16.66666667
465,4,16,1311247043,1558918502,1346098162,17,0
330,8,8,1342109314,1565750798,1348624786,12,0
601,3,15,1559715096,1576563122,1562422741,15,6.666666667
439,5,6,1467629788,1559797684,1482129029,7,0
107,1,2,1551834230,1558486752,1552269442,2,0
244,6,7,1306157047,1547536736,1332214335,9,11.11111111
1187,16,66,1311247043,1579667000,1459482984,93,6.451612903
2200,6,62,1556810610,1582986607,1559862497,74,17.56756757
303,5,5,1311247043,1558315142,1320970289,4,0
71,5,6,1309672992,1561347734,1375308429,5,0
312,7,11,1555038530,1575444539,1556168014,11,9.090909091
161,3,4,1372943605,1559614293,1374383710,5,0
1040,2,2,1548139148,1550010584,1548142747,2,50
128,4,7,1311247043,1509520077,1319604696,6,0
1899,8,37,1468900456,1578469420,1500687256,41,4.87804878
21,3,3,1515783303,1553852855,1517680657,3,33.33333333
96,6,7,1311247043,1558918501,1326779991,6,0
721,1,1,1524711249,1524711249,1524711249,1,0
88,5,11,1307354793,1576152661,1338449318,17,0
14,3,3,1311247043,1532071933,1341182609,2,0
2820,34,59,1306881908,1564663148,1340018756,71,2.816901408
85,5,7,1311247043,1567066739,1341591043,6,0
3,1,1,1571110129,1571110129,1571110129,1,0
5859,34,146,1305655595,1572280324,1322416688,15,6.666666667
1,1,1,1336483362,1336483362,1336483362,1,0
384,9,16,1307354793,1578014185,1316333825,17,0
134,7,11,1341825041,1560331233,1377293739,12,0
27,3,4,1311247043,1545928320,1343699726,4,0
145,1,1,1551072394,1551072394,1551072394,2,0
461,5,8,1311247043,1509520077,1316740970,9,0
44,1,2,1525783187,1525783187,1525783187,2,0
412,2,2,1526891991,1541755277,1527036295,2,50
143,8,10,1309876697,1514206472,1329292082,10,0
12,2,2,1450143575,1509520077,1455091617,2,0
1167,16,57,1361763866,1571709054,1415374907,115,1.739130435
65,3,3,1508420610,1561347734,1517340135,3,0
264,8,11,1311247043,1549967603,1344463848,16,0
3139,18,62,1496820836,1572327731,1512733054,71,7.042253521
127,5,7,1401876222,1526458072,1416303129,9,0
1558,20,45,1391761652,1575603935,1415028678,18,5.555555556
1539,4,22,1556263057,1578384487,1560185652,23,4.347826087
220,1,1,1311247043,1311247043,1311247043,0,0
213,2,3,1548142194,1573760013,1548623281,3,0
207,8,9,1311247043,1558918501,1332146707,1,0
1008,16,47,1431325856,1579755047,1473628665,4,0
63,3,5,1394786565,1567143520,1441762839,4,0
833,24,42,1347433085,1568011301,1448018996,47,0
190,8,13,1311247043,1539968276,1365268257,14,0
80,4,6,1320315735,1559120269,1341416765,7,0
1233,6,30,1486088942,1533787151,1498177766,29,24.13793103
294,4,10,1311247043,1578627109,1324091936,18,0
21,2,2,1311247043,1349638052,1313075186,2,0
66,4,4,1334180334,1571647905,1417977332,4,0
498,7,10,1478598946,1565323389,1487138637,4,25
114,6,8,1309706661,1546069672,1316267459,7,0
372,7,16,1306361831,1558252303,1370283383,5,0
152,3,3,1311247043,1509520077,1374012272,5,0
129,1,3,1555988690,1578622932,1557265271,3,0
193,3,4,1561541738,1576733968,1561702872,4,0
9832,34,187,1340970244,1577093151,1381907083,224,2.232142857
75,4,7,1404957239,1572853033,1436812711,12,0
131,2,4,1311247043,1509679710,1313201527,4,0
60,3,3,1438199984,1559085476,1440245858,2,0
1544,12,111,1303885664,1577808001,1410163077,167,8.383233533
2313,12,22,1306504576,1559614293,1324664445,38,0
2425,26,72,1307950199,1537421293,1316529581,21,4.761904762
179,1,3,1551415128,1559033980,1552904848,3,0
562,11,24,1311247043,1444768058,1360689683,29,0
1083,35,99,1330919367,1580722589,1469975682,161,5.590062112
887,18,59,1311247043,1569292364,1379577300,99,2.02020202
79,1,1,1525783187,1525783187,1525783187,1,0
784,2,2,1503821618,1558942332,1503962232,2,0
2615,34,64,1306514059,1572605738,1320832534,77,0
196,3,3,1489464291,1558350490,1490047788,3,0
72,2,2,1311247043,1558350495,1314679035,2,0
1083,10,15,1310183803,1578014215,1312801510,17,0
245,9,14,1309491268,1558918505,1324200631,15,0
974,16,27,1311247043,1567698629,1430663494,12,16.66666667
924,12,12,1337581086,1576493461,1339416984,14,0
292,8,9,1311247043,1559542989,1316386240,11,0
226,1,1,1561266450,1561266450,1561266450,1,0
1578,17,59,1311247043,1577268975,1365790268,68,5.882352941
174,5,8,1336623205,1559120270,1357988937,9,0
178,1,5,1523249268,1529724971,1523918744,9,11.11111111
348,2,2,1348838759,1558918505,1349442436,2,0
1217,2,2,1516218932,1520370157,1516222343,2,0
889,6,6,1311247043,1559120276,1312677250,4,0
205,7,15,1438763376,1558918506,1444996544,16,0
94,1,1,1520395015,1520395015,1520395015,1,0
295,7,12,1311247043,1564105876,1339454146,13,0
209,7,7,1311247043,1509520077,1318645871,7,0
118,3,3,1415845352,1509679710,1422376352,4,0
49,1,3,1443292894,1479573794,1445632857,3,0
86,2,3,1347527448,1559236197,1349994294,5,0
322,4,7,1406785443,1559959360,1409237366,8,0
1414,4,10,1487555279,1578014217,1488904797,11,54.54545455
471,6,14,1363659491,1559009424,1411970827,14,7.142857143
101,5,5,1311247043,1545138815,1320153966,4,0
929,19,45,1466503460,1578419244,1507730135,64,1.5625
275,2,8,1365355759,1554347320,1408082954,8,0
704,1,3,1351143992,1550123957,1351795323,3,0
166,4,6,1482135755,1558918501,1483493724,6,0
711,12,19,1351322497,1572877614,1362886758,25,0
92,5,6,1311247043,1553057949,1358952428,3,0
1896,24,63,1303820376,1577423476,1371006716,79,11.39240506
324,4,7,1311247043,1578627109,1317242008,14,0
420,4,7,1491205112,1575702231,1494710218,10,0
5,1,1,1526263218,1526263218,1526263218,1,0
258,4,6,1306157047,1533046509,1320128986,6,0
222,2,2,1490788071,1525726793,1490945453,6,0
880,8,21,1471604735,1564717647,1494436207,22,4.545454545
161,7,8,1311247043,1558918501,1315979661,7,0
1029,9,9,1311247043,1578275030,1312853139,6,0
246,3,4,1508330951,1565060334,1510571104,4,25
458,8,24,1436530391,1577119212,1530409487,22,9.090909091
130,8,8,1499681070,1577960651,1513344508,10,10
190,10,12,1305725404,1559614293,1315860865,12,8.333333333
422,6,10,1311247043,1565081101,1323891902,12,0
157,5,6,1311247043,1558918501,1319710584,5,0
368,4,6,1311247043,1509520077,1314357184,7,0
39,4,4,1311247043,1514206473,1345368481,4,0
862,16,66,1363272322,1572953703,1470194389,103,5.825242718
462,5,7,1430256755,1558918521,1435622605,7,0
108,14,23,1311247043,1562823655,1392897941,36,0
826,5,79,1346644386,1567147520,1410509232,113,1.769911504
561,9,9,1311247043,1575783772,1318909984,11,0
65,4,4,1311247043,1558918501,1317239242,4,0
153,5,6,1423829932,1559614293,1441888793,7,0
436,4,11,1525327540,1559298426,1531628419,9,11.11111111
35,5,7,1307290075,1558252291,1331336684,7,0
59,4,6,1311247043,1565769828,1447197841,13,0
1806,19,29,1362156071,1574517887,1385349191,35,5.714285714
1,1,1,1516326975,1516326975,1516326975,1,0
320,3,3,1452680135,1558918501,1453045794,3,0
275,10,16,1415951648,1559519090,1481932798,20,0
70,5,5,1307691021,1560752672,1321010491,5,20
308,6,9,1386797757,1559614293,1392454191,10,0
54,2,3,1358493140,1559614293,1366406243,3,0
299,3,6,1460355124,1559969742,1461083876,7,28.57142857
383,8,10,1311247043,1540883177,1331515998,9,0
174,4,4,1341533104,1564038813,1351815412,4,0
118,11,20,1311247043,1558918506,1377621222,27,0
772,10,11,1246581886,1509520077,1314589235,11,0
2484,28,38,1308572746,1575941031,1321822649,53,3.773584906
242,4,11,1401874316,1559354926,1413622071,13,7.692307692
145,3,4,1424928197,1550576726,1426222549,4,0
187,4,8,1311247043,1578627109,1324707380,16,0
1472,6,52,1486977321,1576915404,1531119638,50,2
939,14,32,1311247043,1558918501,1405680225,36,5.555555556
222,8,8,1309671588,1558918505,1317867023,7,0
4367,29,106,1476076532,1579070611,1498239995,130,15.38461538
186,2,3,1548317446,1572332122,1548728302,3,0
157,5,5,1311247043,1558918501,1317640738,4,0
294,6,8,1311247043,1559519086,1319955372,7,0
67,6,6,1349950498,1540883389,1359299781,8,0
112,10,12,1306480715,1559614293,1414961691,3,0
35,4,4,1395367688,1552313302,1423016307,4,0
1417,7,11,1463475668,1579485823,1468490831,11,0
1739,4,19,1544500621,1573341818,1545777760,20,10
321,7,19,1322668925,1562216779,1427463490,24,12.5
204,4,6,1429091032,1567605546,1430954341,6,0
165,5,6,1336528713,1558918506,1354720547,7,0
54,2,2,1464580036,1558918501,1466327045,2,0
949,10,13,1311247043,1558252305,1328629949,16,0
1242,5,8,1523007541,1575876690,1543594357,8,0
305,1,1,1311247043,1311247043,1311247043,0,0
3734,30,117,1306848371,1561613493,1341518234,127,0
337,3,3,1560222884,1566639427,1560251459,3,0
579,8,32,1433989869,1581644083,1455080751,32,3.125
348,7,17,1485333589,1544095738,1502463796,19,0
384,3,3,1567579321,1577108778,1567746123,3,0
407,6,47,1311247043,1575517044,1465191750,109,7.339449541
10,2,3,1371041530,1558942333,1407785130,3,0
639,1,4,1576718897,1578820398,1576732233,5,20
60,1,1,1520514630,1520514630,1520514630,1,0
346,2,2,1432870722,1559085476,1433235505,2,0
189,4,5,1320057484,1559085161,1325456607,5,0
53,4,5,1311247043,1559614293,1319081569,4,0
614,12,28,1432276297,1570680108,1463503170,11,0
330,12,35,1278744769,1580722634,1441226577,60,0
646,10,15,1431511121,1565930516,1524809955,15,13.33333333
4654,34,68,1311247043,1578290297,1339027984,75,0
552,11,24,1487332964,1571123349,1495065286,26,26.92307692
732,14,23,1309876697,1543715000,1343874711,28,3.571428571
112,2,2,1311247043,1558315142,1313453008,1,0
99,1,11,1460520344,1571469201,1485111252,17,5.882352941
158,4,4,1311247043,1509346110,1342437136,6,0
990,7,15,1311247043,1532957477,1319840431,16,0
835,7,16,1364134002,1564486383,1406959045,16,0
15,2,2,1311247043,1349638052,1313806444,2,0
375,2,2,1544325854,1577680503,1544503745,2,50
71,1,4,1440053659,1525783186,1452128240,4,0
224,9,17,1307596147,1558315142,1340841589,14,0
231,1,1,1518137847,1518137847,1518137847,1,0
167,7,7,1310701654,1459987055,1320705492,7,0
735,4,8,1461662157,1558918521,1480113267,10,0
52,3,3,1311247043,1559614293,1316955036,4,0
138,7,12,1366280602,1558918521,1383900133,12,8.333333333
203,1,1,1542694633,1542694633,1542694633,1,0
98,1,2,1544511002,1547697961,1544998802,1,0
3255,29,137,1318326081,1570173408,1390915277,99,8.080808081
1381,26,75,1309607253,1565915072,1328900131,145,0
166,1,1,1567062452,1567062452,1567062452,1,0
124,1,1,1533298385,1533298385,1533298385,1,0
147,6,23,1306208829,1525783186,1418513784,17,0
691,11,22,1335419639,1563159747,1348534457,30,0
